Hotel_locID,Hotel_geoID_x,Review_id,Review_Date,Date_of_stay,Reviewer_Contributions,Reviewer_helpful_vote,Review_Rating,Trip_type,Review_helpful_votes,Hotel_geoID_y,Hotel_star,Hotel_rating,Location_score,Resaurant_count,Attractions_count,Hotel_styles,Popular_mentions,WordCount,Title,Review,Compound_Score,Unreliable,Stanza_Score
7314002,60763,864119968,Oct 2022,October 2022,0,0,5,,0,60763,5.0,4.5,100.0,366.0,140.0,"['Romantic', 'Luxury']","['grand salon', 'classic king', 'prestige suite', 'new york', 'beautiful hotel', 'moment you arrive', 'house car', 'luxury hotel', 'four seasons', 'mini bar', 'favorite hotel', 'hotel bar', 'central park', 'spa', 'moma', 'cabana', 'nyc', 'doorman', 'mirror', 'concierge', 'midtown', 'television']",60,Excellent,"all Excelent I only have complaints about the person who was in the mornings in the great room and the man who gave the tables in the bar both were very rude It is an expensive hotel and you pay for a service, it is not fair for me to put up with bad manners from some workers.",-0.7754,1,0
7314002,60763,863861459,Oct 2022,October 2022,0,0,5,,0,60763,5.0,4.5,100.0,366.0,140.0,"['Romantic', 'Luxury']","['grand salon', 'classic king', 'prestige suite', 'new york', 'beautiful hotel', 'moment you arrive', 'house car', 'luxury hotel', 'four seasons', 'mini bar', 'favorite hotel', 'hotel bar', 'central park', 'spa', 'moma', 'cabana', 'nyc', 'doorman', 'mirror', 'concierge', 'midtown', 'television']",51,Overall a first class experience,...except when it came to the bar and ladies room. The place was overran with young women who were not guests. The ladies room was completely trashed and drink glasses were all over the room when we entered. Quite an upsetting experience after drinks and dinner.,-0.5233,1,0
5039880,60763,858405851,Sep 2022,June 2022,56,42,3,Traveled on business,0,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",67,Standard business hotel.,"Standard business hotel. Good size room , but boring design an depressive Color palette with everything in faded beige and brown. I make a point of this because it made a dated and worn impression even if this is rather new. It is located close to new Hudson yards with walking distance to most of midtown and the high line. Nothing special.",-0.8288,1,2
5039880,60763,849271143,Jul 2022,July 2022,1148,345,4,,1,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",600,"location is a 5/5, staff is a 1/5, but clean and safe","We have significant concerns over our recent stay. We have stayed at this property before without issues as it is perfectly located in walking distance to Penn Station, Madison Square Garden and Times Square. Additionally, it is a safe neighborhood across from the police precinct. I had given my wife Billy Joel tickets for her birthday and 2 daughters tickets as a Christmas present, so paid for two rooms. We were given room 213 and 215. Check in went smoothly, both rooms were fine and we went out to the theater for a matinee. Upon returning, my daughters room 215 was 80 degrees as the AC not working on a 90 degree plus NYC day. Our room 213 was fine at 67 degrees. We notified the front desk who notified the MOD. We were told it was due to being out of the room for 3 hours and the motion sensor shuts down the AC if no movement.. However, it did not come back on when they entered the room and 213 did not experience any rise in temperature. We asked to switch 215 for a different room but the MOD said none were available and instead offered 10000 points for the trouble. We did not find that satisfactory so I called corporate but was told I needed to work it out with the manager at the hotel. They said there was nothing that they could do. We went back to the day MOD and requested engineering to look at the thermostat and please fix it before we returned from dinner and the Billy Joel concert. We were out of both rooms from 6pm to 11 pm.    Upon returning, the room temperatures were exactly the same as earlier-213 was 67 degrees and 215 was 80 degrees. The night MOD said the day MOD had left a post it note with the night MOD to tell my daughters to crack a window if the temperature was high. Totally unsatisfactory answer given the windows open on to a roof top with hot ventilation exhaust and the temp was still above 80 outside. We again asked for a room change from 215 and told the night MOD was told the hotel was sold out. I went on the Bonvoy app to book another room for the same night at the Chelsea and saw 3 rooms available, but the night MOD said even with a confirmation number, he would have to take us to another property. We asked for a fan and told none were available. We insisted on a solution and the night MOD said he was overwhelmed, but offered to comp me for room 215 which did not help my daughters. The MOD did find or call in an engineer to look at the problem who told us is 54 degrees in the duct work which did not help as the room was still 80 so suspect the fan was not working. The engineer said he found a part 'in the basement' that might help but it did not help. It was well after midnight and after standing at the lobby desk for over an hour, all of a sudden room 504 became available? My daughters repacked and moved upstairs. We were all exhausted after a day of train travel, walking in the heat and dealing with the front desk staff.",-0.8578,1,0
5039880,60763,744572601,Feb 2020,February 2020,37,41,3,,1,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",146,"Decent Value, Surprised by the Noise","This hotel is very well priced for the area it is in. While the room we had was small (essentially a bed and bathroom without much additional space), it perfectly served our needs as we were out most of the time. Check-in was extremely easy, as they have the app check-in so the key cards were waiting for us upon arrival.    We were on the eighth floor facing the street. We were certainly expecting there to be noise from the street, but what actually bothered us the most was the noise that traveled inside the hotel. Doors opening and closing echoed through the halls, voices could be heard through the walls. It was a pretty bad night sleep, and I would say one of the worst I have experienced in a hotel.",-0.6068,1,0
5039880,60763,716811200,Oct 2019,September 2019,31,52,4,,0,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",90,"Large room, weird bathroom layout","Stayed at the Double bed, one-bedroom suite facing back of building. Lot of space in the room and living area. Lots of outlets for phones and laptops. Found the bathroom layout is weird, it has double sinks, but one was kind of tucked in, you will have to slide your body into a tiny space between the wall and one of the sink. Big shower and water pressure was great. Not smart TV, so no Netflix. No slippers.",-0.7024,1,0
5039880,60763,715750824,Oct 2019,October 2019,49,50,3,Traveled with family,0,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",127,Just Average- not up to standard,Should I accept less from my Marriott hotel just because it is in busy New York? I decided - I should not - and that’s why this hotel only gets an “average” 3 star rating. Our room was clean but a bit dated and the lighting was very dim. The room decor was uninspiring and drab. We had a small issue with the bathroom ( broken dispenser) which we asked to be corrected and while they did replace the dispenser- they replaced the wrong one??? Nothing wrong with this hotel on the whole just didn’t feel it was up to courtyard standards and we stay almost exclusively with Marriott in the US.,-0.9146,1,0
5039880,60763,706866746,Sep 2019,September 2019,336,106,3,,0,60763,3.0,4.5,100.0,429.0,112.0,"['Mid-range', 'Green']","['penn station', 'madison square garden', 'police precinct', 'great location', 'new york', 'times square', 'around the corner', 'directly across the street', 'would definitely stay here again', 'front desk staff', 'the high line', 'good size', 'the staff was friendly and helpful', 'the empire state building', '', '', '', '', '', '', '', '']",50,Small rooms,"Yes, I know it's NYC but these are very small rooms- no bathroom counter space. Air condition was either full blast or off- no in between Service was average. Location seemed far away from action. Just average not sure I would stay here again.",-0.7896,1,0
1762573,60763,915370361,Sep 7,September 2023,0,0,3,,1,60763,4.0,4.5,100.0,420.0,120.0,"['Modern', 'Trendy']","['bryant park', 'the ny public library', 'complimentary mini bar', 'new york', 'hyatt points', 'complimentary wine', 'rain shower', 'grand central station', 'times square', 'rooms are large', 'the check in process', 'modern hotel', 'the location is perfect', 'late check', 'by nyc standards', '', '', '', '', '', '', '']",529,I question the concept.,"The Andaz has a great location. It's close to Grand Central and other notable sites. We recently stayed there during a visit to watch the US Open. I can't stress how great the location was (and how great most of the staff were). But, as a concept hotel goes, I question the concept. The overall stay was mediocre. Let me explain why.    Upon arrival, we had to go find an employee to check us in (i guess the concept is that no one is standing in the lobby, lol). He started the process and then said he'd be right back. He then disappeared for 10 minutes, until we went and found another employee and asked where our person went. They asked and then told us he was talking to the manager. Um, okay.... Then the manager came out and said the room was not ready due to a cleaning mishap (despite us getting an email saying it was ready, and we arrived at 6:30 pm). The solution, they put us in a temporary room (and then moved use when we were at the US Open). So off to a rocky start.    The room was large and spacious, but felt empty. There was one small round table, a very long sofa, and a desk. Despite all this space, there were no luggage stands. So all the luggage went on the sofa. The TV mount was crooked (super annoying if you have OCD, lol). Finally, there were two phones in the room with massive LCD screens. They literally lite up the room at night.    Despite submitting my preferences on when we wanted our room cleaned (I selected afternoons), the first morning there was a cleaning service knock on the door at 10 am. This happened again the next day. So much for taking the time to complete the preferences email.    Let's talk in-room dining. This was the biggest disappointment. The food was not bad (although it was a bit too salty for my taste). However, for someone with a gluten and dairy allergy the menu was severely limited. The only thing my wife could eat for dinner was a hamburger with lettuce for a bun, and a modified beet salad. They had no gluten free bread products. The menu is just really poorly planned out for allergies. I've stayed a tons of hotels, and it's not that hard to design a modification friendly menu that serves the needs of all. Hell, just having a salad option with chicken would be a simple first step. (But when we asked if we could modify some of the items, we were told the kitchen doesn't allow modifications.) For a higher-end hotel, this was unacceptable.",-0.9561,1,0
1762573,60763,898267972,Jun 2023,June 2023,0,2,3,Traveled with family,1,60763,4.0,4.5,100.0,420.0,120.0,"['Modern', 'Trendy']","['bryant park', 'the ny public library', 'complimentary mini bar', 'new york', 'hyatt points', 'complimentary wine', 'rain shower', 'grand central station', 'times square', 'rooms are large', 'the check in process', 'modern hotel', 'the location is perfect', 'late check', 'by nyc standards', '', '', '', '', '', '', '']",66,Not a 5 star hotel,"We stayed at this hotel for 2 nights in June. This is not a 5 star hotel. The service is very poor, the room we stayed in was a 2 bedroom suite. The carpet had stains, the walls and doors were very used with lots of noticeable scratches. The shampoo and soap bottles were half filled in the bathrooms.",-0.5256,1,0
281071,60763,884791961,Apr 2023,March 2023,0,0,3,,0,60763,5.0,4.5,100.0,215.0,75.0,"['Luxury', 'River View']","['columbus circle', 'central park', 'mo nyc', 'hudson view room', 'new york', 'hudson river', 'four seasons', 'room service', 'trump hotel', 'park view', 'whole foods', 'in room dining', 'lobby bar', 'turn down service', 'lincoln center', 'five star hotel', 'floor to ceiling windows', 'fitness center', 'nyc hotels', '', '', '']",95,Overrated,Upon arrival discovered that the entrance view was a building under construction directly across the street. Not the hotels fault but not an inviting scene. The early check-in I had booked was not ready on arrival at 3:00 so had a light lunch. Received undercooked raw salmon (basically sushi). How can a chef make that kind of mistake. Our room was a Premiere Central Park View but was mostly building tops and a sliver of a view of the park. Experience was not what was promoted.,-0.6774,1,0
281071,60763,870798309,Dec 2022,December 2022,78,69,3,Traveled as a couple,2,60763,5.0,4.5,100.0,215.0,75.0,"['Luxury', 'River View']","['columbus circle', 'central park', 'mo nyc', 'hudson view room', 'new york', 'hudson river', 'four seasons', 'room service', 'trump hotel', 'park view', 'whole foods', 'in room dining', 'lobby bar', 'turn down service', 'lincoln center', 'five star hotel', 'floor to ceiling windows', 'fitness center', 'nyc hotels', '', '', '']",55,Not worth the price (even for NYC),Tired property in need of update and an actual bar. They have a lounge filled with screaming kids running around and no actual adult bar area.    The rooms are a good size for NYC but have no modern amenities. No USB outlets and the TV has connectors from the 90’s,-0.7906,1,0
3212498,60763,839096598,May 2022,May 2022,84,33,3,,0,60763,3.0,4.0,100.0,518.0,109.0,"['Modern', 'Centrally Located']","['door code', 'great location', 'small kitchenette', 'new york', 'nyc apartment', 'minute walk to the subway', 'first floor', 'explore nyc', 'transport links', 'noise from the street', 'bars and restaurants', 'lots of great restaurants', 'hot shower', 'worked fine', 'stayed for nights', 'lower floor', '', '', '', '', '', '']",299,It's definitely a budget hotel/hostel,"This place has an almost hidden entrance door, it's not easy for Uber to locate the place. There were lots of trash bags in front of the entrance. There is no elevator, so if you're older and have heavy stuff, get prepared. During our entire we never saw anyone at the reception. Our room was very small. Not too much space where to put your clothes and when it occurred to me to open the drawer under the bed, it was really dusty so I kept my stuff in my bag. AC and WIFI were working OK. Our bed only had one night table, so I had to put my tablet and phone on the floor. Room gets noisy from the street, cannot leave the window open as there are many trucks passing by at night and they're really really noisy. The bathroom is also very very small, the soap is thin and small; bring your own. Toilet paper holder was loose as well as the soap holder in the shower. The towels were not in good condition. There is a kitchen, fridge with a couple of water bottles which are not complimentary, but $1.00 ea. As I had checked out, I got an email and one of the questions was if anything made my stay special, wow that's too much to ask in a place where there is no receptionist, no cafeteria, no lobby and no common areas other than the stairs and the hallways. If you have to go to NY on a budget, this hostel will do it, nothing else.",-0.5136,1,0
3212498,60763,727989388,Nov 2019,November 2019,33,52,3,,2,60763,3.0,4.0,100.0,518.0,109.0,"['Modern', 'Centrally Located']","['door code', 'great location', 'small kitchenette', 'new york', 'nyc apartment', 'minute walk to the subway', 'first floor', 'explore nyc', 'transport links', 'noise from the street', 'bars and restaurants', 'lots of great restaurants', 'hot shower', 'worked fine', 'stayed for nights', 'lower floor', '', '', '', '', '', '']",159,"Disappointing Hotel, but great location","The room seemed a bit misleading in the photos and the whole hotel did not live up to the expectations, I booked 2 rooms together, but ended up with rooms two floors apart. The staff were ""pleasant"" but not very helpful. The rooms had NO wardrobe, just a couple of hanging rails, and mainly for trousers. No safe facilities in the room, or a lift, bed was extremely (too) soft. Bathroom could have been cleaner and lacked the basics accessories.  On the plus side the location was spot on (the area was great) and the coffee shop downstairs was very good.  Overall a VERY disappointing stay, felt like more of a backpacker (that I used to stay in while travelling when I was younger) but FAR FROM backpacker prices, Most definitely not worth the price charged.",-0.5964,1,1
80087,60763,884791367,Apr 2023,March 2023,12,10,5,,0,60763,3.5,4.5,100.0,393.0,59.0,['Family'],"['living room', 'full kitchen', 'welcome basket', 'spacious apartment', 'new york', 'breakfast room', 'dining table', 'bagels', 'times square', 'street noise', 'hardwood floors', 'rockefeller center', 'pull out sofa', 'central park', 'breakfast was included', 'home away from home', '', '', '', '', '', '']",67,Toilet nightmare,Front of house absolutely brilliant..Rosia on a morning for breakfast was great and really helpful.Ony whine we had the toilet got blocked as explained to the janitor we hadn't blocked it..he huffed and puffed and as he was leaving I asked if sorted?..said stop putting all the toilet paper down in volume????..really rude,-0.7928,1,0
125274,60763,727031813,Nov 2019,October 2019,30,57,3,Traveled with friends,1,60763,4.0,4.0,100.0,463.0,93.0,"['Charming', 'Trendy']","['roxbury', 'nyc', 'subway']",432,"Nice hotel, nice location, below average service","The location is fantastic and within walking distance of everything midtown has to offer. The hotel is nice and clean however for the price paid it left much to be desired. We booked via booking.com and the photo off the room was deceiving, this was not the hotels fault but when we expressed our disappointment the check in clerk pressured us into upgrading advising how small the room we booked is and that all people who book this room are not happy with its size, we took the upgrade and requested to pay separately but advised that we would pay on check out. We were given our keys and made our way to the 11th floor and could not find our room, we tried calling down from the phone on the corridor and were bounced from one operator to the next so walked back down. The room we were assigned did not exist, we had been travelling quite some time and were really tired so this was not ideal. As a gesture the check out clerk said he would have 4 bottles of water sent to our room to make up for the mistake, which we then found out were complimentary upon request, and they never arrived. We found a block of the room charge taken from one of our cards which is standard however there was an additional amount (approx. $500) on top of what we were expecting to play including the upgrade. We queried this and we’re advised it was another card block for ‘damages’ and would be refunded and was standard in the USA, as tourists this should have been pointed out to us. On check out we settled the bill and left our bags and request a taxi be called, the porter arranged this for us, there were 2 girls ahead of us checking out and the porter lingered around for a tip which the girls did not give and the porter made it very clear how unhappy he was about this, it was uncomfortable to watch and he was not in a good mood when it came to us. There is a few restaurants we did not avail of as they were very expensive. The rooms were clean, the bed was very comfortable, house keeping called everyday and did a great job however for the price paid and the service received I would have expected better.",-0.7093,1,0
224224,60763,877984349,Feb 2023,February 2023,22,7,3,Traveled as a couple,0,60763,5.0,4.5,100.0,210.0,70.0,"['Park View', 'City View']","['the club lounge', 'central park', 'park view', 'new york', 'four seasons', 'room service', 'beautiful room', 'luxury hotel', 'columbus circle', 'turn down service', 'an upgrade', 'nyc hotel', 'concierge', 'properties', 'regis', 'avenue', 'manhattan', 'broadway', 'theatre', 'subway']",51,Tired and loads of basic amenities,"Poor services, tired rooms, basic amenities missing. Called concierge to deliver suitcase to the room. After 30 minutes I had to retrieve it. Room had rope for one one guest even though booked for 2. No free water offered. Room decor feels tired.",-0.8402,1,0
3580899,60763,868504363,Nov 2022,November 2022,4,0,3,,0,60763,3.0,4.0,100.0,153.0,50.0,[],"['statue of liberty', 'fraunces tavern', 'great location', 'lower manhattan', 'staten island', 'new york', 'oatmeal', 'front desk staff', 'would stay here again', 'the breakfast area', 'per night', 'around the corner', 'few blocks', 'subway', 'nyc', 'memorial', 'inns', 'elevator', 'lines', 'square']",46,Disappointing,Ac didn’t work. Brought window unit rather give us another room. Toilet broke after it was difficult to flush. Quality control issue. Those problems could have been addressed BEFORE we checked in. Most of the staff was nice.,-0.6369,1,2
3580899,60763,858983731,Sep 2022,September 2022,6,2,3,,0,60763,3.0,4.0,100.0,153.0,50.0,[],"['statue of liberty', 'fraunces tavern', 'great location', 'lower manhattan', 'staten island', 'new york', 'oatmeal', 'front desk staff', 'would stay here again', 'the breakfast area', 'per night', 'around the corner', 'few blocks', 'subway', 'nyc', 'memorial', 'inns', 'elevator', 'lines', 'square']",66,No cable television!!,Room was clean. Totally frustrated because was informed after check in that hotel does not subscribe to cable. We missed all sports and national news. Only local channels. Paid over $200 night and saw on Google room was as low as $139 night. Hilton Garden Inn is around the corner on Water Street. Going there next time.,-0.6478,1,0
3580899,60763,858622545,Sep 2022,August 2022,0,0,3,Traveled on business,0,60763,3.0,4.0,100.0,153.0,50.0,[],"['statue of liberty', 'fraunces tavern', 'great location', 'lower manhattan', 'staten island', 'new york', 'oatmeal', 'front desk staff', 'would stay here again', 'the breakfast area', 'per night', 'around the corner', 'few blocks', 'subway', 'nyc', 'memorial', 'inns', 'elevator', 'lines', 'square']",94,Staff Inattentive.,"Shower in room was giving me issues, and there was also a loud mechanical noise from air conditioner that would not go away. It kept me up at night. I requested to move rooms but front desk agent Lamar was not helpful and could not move me. I got an email from the Operations Manager who says he saw no notes or comments. This supports what I said that Lamar didn’t take me issues seriously. Disappointed and would like a refund for my night stay.",-0.5856,1,0
3580899,60763,701056464,Aug 2019,August 2019,0,0,4,Traveled as a couple,0,60763,3.0,4.0,100.0,153.0,50.0,[],"['statue of liberty', 'fraunces tavern', 'great location', 'lower manhattan', 'staten island', 'new york', 'oatmeal', 'front desk staff', 'would stay here again', 'the breakfast area', 'per night', 'around the corner', 'few blocks', 'subway', 'nyc', 'memorial', 'inns', 'elevator', 'lines', 'square']",113,Does the job but did not impress,"Pros: Clean, comfortable bed, convenient breakfast    Cons: Showerhead water pressure way too high causing discomfort and pain, Neutrogena products (shampoo, conditioner, bath gel) seems made up of harsh chemicals stripping hair and skin of healthy oils, air conditioner seemed malfunctioning where it was nice and cold at 72 but felt like heat at 74, and a couple of front desk staff I interacted with didn’t seem to have people skills— one seemed scripted and disinterested from personally addressing each guest as real individuals; one spoke with an aggressively harsh staccato tone but perhaps just lacks awareness in her presentation",-0.5267,1,0
1485603,60763,831194776,Mar 2022,March 2022,0,0,3,Traveled on business,0,60763,2.0,4.0,100.0,433.0,194.0,"['Centrally Located', 'Family']","['comfort inn', 'yogurt', 'times square', 'great location', 'the breakfast area', 'new york', 'the theater district', 'two blocks', 'port authority', 'nice breakfast', 'subway station', 'clean hotel', 'queen bed', 'beds were comfortable', 'mini fridge', 'around the corner', 'street noise', 'elevator', 'lobby', '', '', '']",174,Bathroom not functional,"First two days I wasn't able to use the shower. First the drain was clogged and water was flooding in the shower. It was smelly and bad. They fix that the 2nd day of my stay. However 2nd day the shower head was broken and was shooting water away and there was no pressure. So taking a shower the 2nd day was also very bad although the flooding got fixed. They fixed the shower head my 3rd day of stay.    The breakfast is given in a brown bag that is stuffed with unhealthy food....same every day, It did have an apple in it that was good. Having tea/coffee 24/7 was a good thing however my room was next to the breakfast area and I couldn't sleep at nigh due to noises.    The location was idea. The staff, specially the ladies that work there are very pleasant to talk to and they try hard to get issues fixed.",-0.8363,1,0
1485603,60763,726559161,Nov 2019,November 2019,275,116,3,Traveled with family,1,60763,2.0,4.0,100.0,433.0,194.0,"['Centrally Located', 'Family']","['comfort inn', 'yogurt', 'times square', 'great location', 'the breakfast area', 'new york', 'the theater district', 'two blocks', 'port authority', 'nice breakfast', 'subway station', 'clean hotel', 'queen bed', 'beds were comfortable', 'mini fridge', 'around the corner', 'street noise', 'elevator', 'lobby', '', '', '']",457,Last minute choice,"We had to vacate the hotel we were staying in as we had no running water and I was left to find another hotel quickly through Booking.com. This one wasn’t too far from the one we were in so decided to book it. After lugging our cases a couple of blocks we arrived very early and knew our room wouldn’t be ready but asked if we could leave our bags which was no problem. On our return much later we were given our key card to our room on the 2nd floor, the room had two double beds and a huge TV, was quite small so not a lot of room for your cases etc. The beds were very comfortable and the room on the whole was fresh and clean. The free breakfast the next morning in the reception area was really good with plenty of choice, perfect start to the day. This was our last day in New York and we left our luggage and did some last minute shopping etc. We returned about 3.00pm as we were being collected just after 4.00. We had bought a sandwich and had it with a cup of coffee when a member of staff asked for our tickets to get our Cases which were in a room just off the reception, he left them beside us and near a desk with a lap top and printer on it. The next thing a MAD woman appeared from one of the rooms and gesticulated very rudely with her hand to move our cases which were in her way. She proceeded to “thump” the keyboard of the computer in a very aggressive manner, sighing constantly, she then rose and started using the computer at the reception desk, very odd behaviour indeed. She returned to her room, slamming the door In the process, she returned to said computer and sat down again with aggression, I had a slight cough which was done with my mouth closed when she turned on me saying “how rude, cover your mouth, rant, rant, rant” By now I’d had enough of her attention seeking behaviour and swiftly restored telling her I have an incurable lung condition and is not at all contagious, I was very angry at her rudeness and very bad attitude. Is this woman a resident at the hotel, and are the staff afraid of her? She was rude, aggressive and acted like a total lunatic, NOT something guests should have to deal with........",-0.9377,1,2
1746459,60763,817370902,Nov 2021,October 2021,0,0,3,Traveled as a couple,1,60763,4.0,4.5,100.0,383.0,161.0,"['Modern', 'Green']","['yoga mat', 'street noise', 'around the corner', 'balcony', 'lobby', 'subway', 'nyc', 'uptown']",246,Overpriced for what it is,"We booked a weekend anniversary staycation in a corner room based on the website photos. However the site is really misleading and only shows a corner on a higher floor, where the windows extend halfway around the room for a lot of light and skyline. We were given a 2nd floor room - mostly bare cement walls, fewer windows, and so close to the sidewalk you could practically high five the passersby. This would be fine if the pricing was adjusted for the less desirable room, but unfortunately we paid close to $500 a night for this, same as if we'd gotten a higher room.    The amenities feel bare bones - the tiniest vials of shampoo and body wash I've ever seen. (That's one for two adults.) Two bath towels. Not even an extra one in case of needing a hair towel or simply a clean dry towel when your first one hasn't dried due to being in a dim cement block cell all night.    Small TV far away from the bed. Few channels. Remote needs new batteries.    No information about how one could get coffee at the hotel - are visitors maybe comped a coffee in the hotel restaurant? No idea.    Sad that we spent so much money on this place. But at least the tub was nice.",-0.8479,1,0
1746459,60763,663940013,Apr 2019,March 2019,144,259,3,Traveled solo,1,60763,4.0,4.5,100.0,383.0,161.0,"['Modern', 'Green']","['yoga mat', 'street noise', 'around the corner', 'balcony', 'lobby', 'subway', 'nyc', 'uptown']",266,Didn't live up to the hype,"Great location, but beyond that, I wasn't impressed. The room was tiny and not thoughtfully laid out at all. If I wouldn't have had the balcony I would have gone insane. The staff was erratic-friendly but not really helpful. It felt like you were imposing when asking a question. They didn't have any area maps. Told me about a good one they had but they were out of them...Very disorganized at that front desk with some guy always popping out of the back room to join in questions. Odd. But what was really disappointing was upon check out was when I asked about transport to midtown, they offered to call black car. I said I need a cab, the guy pops out from the back and says well, walk to Bowery, because they don't come down our street. Which is not correct. Bowery is two blacks away and I had an enormous suitcase. Very poor customer service. I will skip this place next time I want to be in the area. The location does not overcome its shortcomings.....no matter how hip they try to be. They are trying too hard in that way, and dropping the ball on customer service. I will say one young lady with long hair and glasses was friendlier than the others, but she almost looked guilty from breaking out of the personal conversations going on to help me.",-0.8861,1,0
9860337,60763,385040225,Jun 2016,June 2016,14,6,3,Traveled solo,1,60763,3.0,4.0,73.0,51.0,4.0,['Residential Neighborhood'],"['subway', 'tidy']",315,It could be cheaper,"I stayed for 12 days at the hotel. I arrived very early in the morning, but I could not do the check in because it starts at 3 pm only. That was bad because I was very very tired and I really wanted to take a rest.  When I arrived later (at 3 pm) to do the check in the lady wasn't at the reception. She had left the key room in an envelop.  When I walked into the room at the first time there was not towels and soap. I had to ask for it.  The building does not have elavator, so you better don't take heavy luggages. There is no one to help you with it.  The reception do not work 24/7. They stop working at 00 am and resume at 7 am.  The hotel is very very noisy. You can hear everything that is happening in other rooms, floors, hall, corridor and stairs.  The rooms are very very bright, even after you close the curtains. So, the noise and the sun light make you to wake up always early.  The breakfast is not included in the price.  The room I stayed in was small, but it is okay for two people. The bed is very confortable, the sheets and pillows are nice. They organize the room everyday, but it does not mean they clean it properly. The check out is very early (11 am).  It is not very well located, but I kmew it before going.  I didn't have any real problem while I was staying in the hotel. But, considering all the points above, it could be cheaper.",-0.8112,1,0
93614,60763,849227173,Jul 2022,July 2022,55,102,3,,0,60763,5.0,4.5,100.0,318.0,121.0,"['Luxury', 'Classic']","['butler service', 'the king cole bar', 'astor court', 'astor suite', 'new york', 'house car', 'an upgrade', 'room service', 'chocolate covered strawberries', 'central park', 'beautiful property', 'luxury hotel', 'concierge team', 'living room', 'dinner reservations', 'our room was not ready', 'favorite hotel', '', '', '', '', '']",118,5 star on the outside NOT the inside,"This hotel has the underpinnings of a five star hotel without the ‘real stuff’.    The lobby, location and amenities are first rate.    However to be told by the bellman to just wait to check in because no one is at the front desk for several minutes is unacceptable.. For the doorman not to even move to open the Uber door or offer to take your bag but rather just stand on the sidelines again is unacceptable. To pay 5 star rates and have a bathroom that measures 8x8 doesn’t work for me either. The shower was 3x3 and for someone larger would probably be a real problem.",-0.8658,1,0
93614,60763,842243322,Jun 2022,June 2022,3,2,3,Traveled as a couple,1,60763,5.0,4.5,100.0,318.0,121.0,"['Luxury', 'Classic']","['butler service', 'the king cole bar', 'astor court', 'astor suite', 'new york', 'house car', 'an upgrade', 'room service', 'chocolate covered strawberries', 'central park', 'beautiful property', 'luxury hotel', 'concierge team', 'living room', 'dinner reservations', 'our room was not ready', 'favorite hotel', '', '', '', '', '']",65,Beware the depressing “Grand Luxe” suite,"Service level is as expected for this tier of hotel. Was upgraded to a “Grand Luxe” room, but it’s a small suite at what appears to be a basement level - depressing even for NYC. I would have declined the upgrade if knew we’d have to leave the hotel to see sunlight. See photos.",-0.5719,1,0
93614,60763,827034153,Feb 2022,December 2021,10,5,4,,1,60763,5.0,4.5,100.0,318.0,121.0,"['Luxury', 'Classic']","['butler service', 'the king cole bar', 'astor court', 'astor suite', 'new york', 'house car', 'an upgrade', 'room service', 'chocolate covered strawberries', 'central park', 'beautiful property', 'luxury hotel', 'concierge team', 'living room', 'dinner reservations', 'our room was not ready', 'favorite hotel', '', '', '', '', '']",64,are usually a very good experience ther!,Love the location.  We had a couple of problems with housekeeping that was disappointing. Number one we had no remote control then we got one that did not work!! We were supposed to get coffee dilivered to our room at 6.45 didi not come until seven. I'm not used to that becouse ussually the service is awesome...,-0.4912,1,0
